,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id
3743,0.367,0.353,11,-11.786,1,0.0288,0.335,0.0,0.1,0.282,74.103,247973,4,2,4ye6YRG07XMpZZ9Y9tNTt6
3744,0.391,0.548,2,-9.676,1,0.0526,0.715,0.000381,0.457,0.357,118.809,221333,4,7,6iWLaVM5A60iR0z9nEcG6A
3745,0.636,0.627,2,-11.175,1,0.0282,0.212,0.0,0.0861,0.721,100.187,217693,4,1,5WK0KIZmq3H0FpQ6O4Wkrz
3746,0.641,0.836,0,-7.155,1,0.0284,0.105,0.0335,0.0714,0.659,113.758,234693,4,1,4iQZi2sMZlbTpcUlo5YGBf
3747,0.486,0.853,4,-11.836,0,0.0297,0.257,0.000824,0.355,0.726,173.85,307000,4,10,2xEhTQcmrRNaxfUOvSAgXo
3748,0.281,0.326,8,-9.105,1,0.0307,0.569,0.0,0.125,0.0867,127.817,240813,4,2,4vT4qrrHHuDJO9E0AT4sgv
3749,0.556,0.463,6,-10.79,1,0.0268,0.817,0.0,0.116,0.764,109.586,247867,4,0,4heMx0OAwfILu13Lf0VbBM
3750,0.62,0.399,7,-11.584,0,0.0311,0.854,1.58e-06,0.11,0.58,117.894,158947,4,8,2RWG6B2o0mDIGsUPFLYeMc
3751,0.565,0.942,8,-6.821,1,0.0518,0.00107,0.000406,0.152,0.568,137.973,235000,4,3,0KT6DLAELYSbgfUemzwGPX
3752,0.742,0.94,2,-3.485,1,0.0756,0.0866,0.0279,0.319,0.782,121.747,204427,4,1,2StkuotzPgX5FpSjMpTvlw
3753,0.616,0.535,11,-8.789,1,0.0379,0.0814,0.0924,0.121,0.391,64.979,253040,4,9,20VRVHMwAspwLA207PdKOn
3754,0.665,0.452,6,-8.486,0,0.0257,0.14,8.03e-06,0.125,0.304,136.12,272360,4,8,4mKbb9uvBMlVvOUv8fdBt8
3755,0.536,0.571,0,-6.879,1,0.0278,0.355,0.0,0.0595,0.397,126.909,280933,4,9,3gDtrR0W8CmkyS6mweesSS
3756,0.634,0.896,0,-3.073,0,0.0318,0.0298,0.0036,0.1,0.827,136.098,242240,4,5,4B2r9HXgUqRcPwUG3BYPlc
3757,0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.835,110.294,225840,4,5,1Oz5bcZyzhiaEa3F06EiPY
3758,0.553,0.693,2,-7.499,1,0.0276,0.0184,0.000567,0.228,0.712,90.692,146387,4,1,0EdfeUG4DyJcNs8MN5mEeS
3759,0.573,0.332,3,-14.601,1,0.116,0.589,4.71e-06,0.0968,0.936,159.781,116720,4,0,7upGrz1wmDmgosaRoH02rS
3760,0.712,0.936,2,-4.246,1,0.0364,0.177,0.000837,0.0443,0.917,118.425,214280,4,1,31QuJZfFiMk1uOawow8ejS
3761,0.41,0.475,10,-10.635,1,0.056,0.605,0.0,0.123,0.356,147.113,175760,4,2,1g2nJvSNGFj145mRiT6usx
3762,0.652,0.654,6,-7.679,1,0.0275,0.186,0.0,0.162,0.708,127.555,208507,4,3,4zdspHPxpExPiU8RolxBUH
3763,0.457,0.489,9,-10.219,1,0.0537,0.532,0.0,0.346,0.753,69.903,139667,4,0,5GYODxeCkL9LctXSI32al3
3764,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,4,3,0dOg1ySSI7NkpAe89Zo0b9
3765,0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881,218840,4,9,2nRvKHh2mtOfIQ4jcAkP9q
3766,0.429,0.652,10,-8.509,0,0.0682,0.441,6.35e-06,0.368,0.735,88.1,250307,4,8,7jwz36C3cRzKutse6Nr9zd
3767,0.291,0.368,0,-13.472,1,0.0323,0.756,7.84e-06,0.107,0.419,79.059,228107,4,2,3n24nqVZquv143SHulULZ2
3768,0.495,0.883,11,-4.087,1,0.299,0.287,0.0,0.138,0.782,92.136,329627,4,4,6VixoRqnikN4QqegoKUSbH
3769,0.774,0.847,5,-3.925,0,0.121,0.0279,0.0183,0.241,0.923,143.011,198813,4,5,717TY4sfgKQm4kFbYQIzgo
3770,0.68,0.53,7,-11.774,1,0.0393,0.499,0.0,0.123,0.853,125.775,154147,4,0,1WGiBf1pN9ivhHT0hLLugj
3771,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.243,0.586,95.027,230133,4,5,5CWyE2OcZI1HVnHBh4RrKF
3772,0.792,0.529,1,-8.872,1,0.143,0.697,0.0,0.066,0.874,125.551,161320,4,0,4YZzhEfuPRYSAYXLWR2tWH
3773,0.678,0.37,5,-16.073,1,0.0301,0.38,3.5e-05,0.128,0.622,121.595,323880,4,9,32jYppBJlMiUDUAwd0yHnr
3774,0.673,0.813,5,-10.966,1,0.0445,0.153,2.87e-05,0.0547,0.896,91.786,390867,4,1,1D6nV9TPfMnWm7UdVsDVfI
3775,0.579,0.536,9,-10.035,0,0.0388,0.484,5.4e-05,0.0937,0.67,81.868,204320,4,8,0tVzXGFyNPusa1VkHmYDLd
3776,0.614,0.547,1,-7.413,0,0.0446,0.293,0.0,0.0443,0.751,86.287,284760,4,8,74mLqaoGbdKYmgUxoVxD6S
3777,0.621,0.982,1,-4.762,0,0.0859,0.0194,0.00408,0.0352,0.531,95.672,209067,4,5,6S9vpIpLYn0ohYtw6DYnm1
3778,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,6,7MoKXLQeI0Bh2QodCjDO4K
3779,0.813,0.693,10,-8.0,0,0.266,0.0341,0.0,0.121,0.618,103.508,391693,4,4,4WxQGUmWBRNovxlF2g8Xdv
3780,0.518,0.549,0,-9.723,1,0.0284,0.202,0.0,0.389,0.776,106.51,271200,4,1,1iesv8xiE4cgtssvBUBM4K
3781,0.473,0.562,2,-9.986,1,0.0472,0.173,3.56e-05,0.156,0.593,143.766,275560,4,9,5jnf5Lv2TJX9uYHsFKfrEh
3782,0.599,0.442,3,-9.755,0,0.0239,0.667,0.0,0.143,0.415,96.213,255720,4,8,4TIkesxpN5caX6XpsiirnH
3783,0.598,0.767,11,-7.839,1,0.0379,0.609,4.45e-06,0.349,0.911,133.138,136680,4,0,5Ebra4sGcXTODU0OgjN5aP
3784,0.505,0.11,5,-12.936,1,0.0317,0.952,0.0,0.125,0.167,72.115,163787,4,2,2DQ5r0crvortwaNRYcninK
3785,0.72,0.72,3,-7.383,0,0.0264,0.195,0.0,0.0448,0.636,126.041,255653,4,5,5nW7RbN0mBLPts9CURNwdy
3786,0.799,0.663,1,-17.368,1,0.341,0.547,0.0,0.347,0.172,107.025,136067,4,4,2IpRWwUeQ3XTNivYMjxFpW
3787,0.738,0.65,0,-7.588,0,0.0345,0.153,0.000556,0.0956,0.874,129.682,175413,4,5,3BUWbS5WjSW9dbNxncgVq1
3788,0.515,0.641,5,-5.573,1,0.0272,0.567,0.0642,0.322,0.655,109.558,180253,4,0,1BmVQ5RGqqtF5cnsv6cQYu
3789,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,283733,4,4,70ATm56tH7OrQ1zurYssz0
3790,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107,4,5,3ztKHejzVoxJRKSZHFFMdJ
3791,0.6,0.814,0,-9.411,1,0.0415,0.00342,0.00209,0.0605,0.873,120.037,207867,4,1,0ozd432IdkUR3ItM8ieKt0
3792,0.611,0.645,0,-7.394,1,0.0264,0.00339,4.45e-06,0.0793,0.411,106.639,261267,4,1,0fUrMeeCrjdNfbJNxjrOQN
3793,0.617,0.773,7,-10.03,1,0.0323,0.0333,1.46e-06,0.0994,0.794,121.675,285093,4,3,7kZZ2Hmkg1zfwrQLsmypNE
3794,0.618,0.413,5,-9.311,0,0.398,0.134,0.000338,0.0913,0.462,87.412,337573,4,4,0ieS2bue78yadTdPiyzsaO
3795,0.335,0.163,10,-17.254,1,0.031,0.782,0.0,0.316,0.513,84.315,152360,4,2,7piKtR55k2SsnV7I01ncNI
3796,0.464,0.398,6,-14.282,1,0.03,0.401,0.0,0.064,0.817,98.256,152733,4,0,5GInJChhrHyXmwb4tQFJJG
3797,0.546,0.396,7,-10.0,0,0.0236,0.784,0.00116,0.194,0.552,69.992,172187,4,8,2hquJg8Chd1mkQerfK35aB
3798,0.42,0.297,5,-17.036,1,0.0377,0.0122,0.861,0.0837,0.65,116.659,236400,4,6,4zaJp87PrYKEzgs4PqN8UA
3799,0.384,0.283,9,-15.493,1,0.0288,0.544,1.09e-06,0.154,0.259,78.568,191707,4,2,26WupilYCvGn1OEX2CqKjN
3800,0.738,0.442,3,-13.492,0,0.0392,0.14,0.104,0.0507,0.89,118.739,261240,4,8,5l9Pnq0ntlY54qTr86VriR
3801,0.411,0.5,8,-9.215,1,0.0362,0.496,0.0,0.111,0.833,147.359,125413,4,10,2ulPFs59dOCrd6JLkvNIJR
3802,0.721,0.765,6,-13.036,1,0.0345,0.0344,2.83e-06,0.322,0.948,119.95,241840,4,3,6CCYX0JVy5qYqUvWpCvHXh
3803,0.927,0.832,10,-7.665,0,0.0604,0.0139,2.6e-06,0.0394,0.958,115.384,307773,4,5,1YCsTFttuHAzgfEWKdOb9K
3804,0.703,0.726,9,-12.438,1,0.029,0.152,1.45e-06,0.0319,0.949,126.353,254840,4,3,0nqbZ17t9v52SCemAm1QP0
3805,0.251,0.195,9,-12.913,1,0.0343,0.865,0.0,0.256,0.189,84.515,162000,5,2,5Q4FIvPaGFSGuDOuzt4THk
3806,0.316,0.619,9,-11.696,1,0.0653,0.767,0.0,0.324,0.898,185.749,131120,4,10,1uJ4ucYxBq30S7eeXgtAte
3807,0.7,0.789,7,-9.591,1,0.033,0.612,2.72e-05,0.445,0.819,120.804,214584,4,7,6I1rRTrHoY0VDJPi64OYH5
3808,0.608,0.539,11,-10.712,1,0.0822,0.951,0.000235,0.116,0.916,163.493,124333,4,0,3nJsiJCloBZafMl8KzxCF5
3809,0.425,0.681,1,-8.604,0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,279333,4,5,3jYRpwbctfqB77uU7T7K3U
3810,0.674,0.733,11,-4.883,0,0.0452,0.183,3.54e-06,0.42,0.596,92.996,258880,4,5,1BSmRSyHC1pSCnIdJb9MSs
3811,0.365,0.751,2,-5.429,1,0.304,0.000707,0.0,0.318,0.604,79.119,248587,4,4,0z5ZPs57J2KERwM1tBM2GF
3812,0.617,0.861,7,-7.331,0,0.0717,0.346,0.000215,0.105,0.684,116.555,245067,4,5,3VgVhmZkA99quKw6O5NLNh
3813,0.651,0.537,0,-7.944,1,0.026,0.854,0.0,0.304,0.746,112.825,138787,4,0,6jNSLzZleQ0iprO0seAwun
3814,0.382,0.819,3,-11.108,1,0.0488,0.482,1.56e-05,0.0859,0.578,156.108,142560,4,10,3yOYPyxa1KAhda8OoygJpT
3815,0.461,0.454,10,-12.352,1,0.0488,0.404,0.0,0.0657,0.703,104.556,167107,4,0,6vOMU2u38Z9Wru3CqPxcKs
3816,0.726,0.621,11,-8.474,0,0.037,0.769,0.0,0.257,0.965,113.525,163600,4,0,4BFNngt7W02OP5okL0M66H
3817,0.517,0.89,9,-4.033,1,0.0539,0.005,1.47e-05,0.0824,0.632,118.009,214333,4,3,4iihDHIoKZdOeOW1kFDUtR
3818,0.776,0.835,0,-12.986,1,0.035,0.282,0.00025,0.243,0.977,116.548,295560,4,1,4wBls5EkreWBeADdiavNp6
3819,0.435,0.69,0,-6.635,0,0.0388,0.463,0.0,0.104,0.51,163.486,271800,4,10,0rhyBUAgNXwdyvGVXSrLzc
3820,0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.2,0.902,152.113,241040,4,10,0XvvqmKU9qggK9KW3CZqzM
3821,0.734,0.464,10,-10.704,0,0.0329,0.166,3.27e-06,0.0684,0.903,110.59,222173,4,5,51rNR3jnXkoSN648KAXa1m
3822,0.524,0.762,5,-5.473,1,0.0329,0.64,1.31e-06,0.0956,0.969,150.56,134000,3,11,2V0U78Xx4KY843bJbuq586
3823,0.353,0.964,2,-3.797,1,0.0725,0.195,0.0,0.319,0.408,100.578,229293,4,9,1P1QNBZVSPXXJok2vPVZof
3824,0.617,0.788,5,-5.055,1,0.0313,0.0978,0.000251,0.144,0.368,115.532,338840,4,9,5XPDEg7yZT893Ocru6IEph
3825,0.576,0.752,0,-6.213,0,0.0594,0.0334,0.299,0.0424,0.935,182.16,225653,4,10,0ctLS56dl1YY2Jo0u3sbNk
3826,0.476,0.219,8,-13.406,1,0.0296,0.492,0.0,0.201,0.595,103.496,135333,4,2,4I6OrFObPlJNl1bP2KZTjA
3827,0.622,0.644,3,-7.484,1,0.0367,0.586,0.0,0.0594,0.666,139.166,173653,4,0,3mHv5hJCuFTvz3nomrFRJz
3828,0.267,0.156,9,-14.175,1,0.0301,0.907,0.000239,0.185,0.118,155.496,216293,4,2,3PWxV3hq6OufOycetcluN2
3829,0.64,0.668,4,-11.47,1,0.0233,0.199,0.00104,0.0644,0.97,101.347,269013,4,1,31HZiDuh3PmxY4KHu6yosB
3830,0.788,0.832,4,-10.783,1,0.0981,0.354,0.0,0.1,0.91,101.045,139560,4,0,6sykijVtS1m8vxLnkKXrJ5
3831,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027,261320,4,9,0U969xYNlAyfzi8P1TaO7u
3832,0.377,0.808,11,-8.322,1,0.0352,0.725,0.0,0.11,0.948,154.092,139640,3,11,65qEelojK51h5xe1MnyL0A
3833,0.688,0.909,10,-4.756,1,0.0354,0.0608,1.97e-06,0.1,0.641,109.673,263680,4,3,5aWvinQcbc1W1WdP0GQ6J1
3834,0.967,0.631,6,-12.426,0,0.137,0.000347,5.48e-05,0.488,0.898,121.437,313200,4,5,0l7CcMTq1k965KZPaAtsmR
3835,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,4,5,2yAVzRiEQooPEJ9SYx11L3
3836,0.609,0.661,10,-6.773,1,0.0287,0.617,0.0026,0.266,0.568,121.219,264240,4,3,37iQ75CsNMJxwYrXxeTXpv
3837,0.618,0.704,4,-4.686,1,0.0321,0.159,0.000262,0.358,0.741,124.218,165744,4,3,3496rr5XSGD6n1Z1OKXovb
3838,0.73,0.203,9,-16.389,1,0.0389,0.847,0.0,0.118,0.601,135.286,136719,4,0,4FdR50ldxmxLq24wQTugP5
3839,0.341,0.194,6,-9.98,1,0.0326,0.97,8.79e-05,0.112,0.141,118.61,164013,3,11,1lRj1c0fejEsPprkvLBib7
3840,0.511,0.447,2,-13.24,0,0.0314,0.361,0.000251,0.131,0.348,130.989,373933,4,8,4ae0AmiDt3o18FvSmQOOYc
3841,0.46,0.498,1,-8.835,1,0.0277,0.127,0.0295,0.186,0.403,144.149,284333,4,9,2Q0HXXMkR28ZZkyX30UmLc
3842,0.738,0.868,1,-4.15,1,0.0348,0.0371,0.0,0.294,0.199,130.003,252933,4,9,4shgvM4ClrZeDiflNJwlGd
3843,0.421,0.61,2,-5.418,1,0.0274,0.0372,0.0,0.288,0.713,81.608,212400,4,1,7bA0d6jzxTTWIBE8o7n41k
3844,0.549,0.493,7,-12.853,0,0.0382,0.787,0.000636,0.124,0.901,152.318,213187,4,8,2sFPuANmnZ9jIjmpqJntRO
3845,0.684,0.687,0,-6.393,1,0.0228,0.0631,1.29e-05,0.0601,0.752,91.201,286720,4,1,1eGY6roK1W2vFIhDXu2lXq
3846,0.615,0.719,11,-7.556,0,0.0291,0.404,0.0,0.706,0.86,116.787,150373,4,7,3uNwYoAfpfBtP3NqJKBWkC
3847,0.507,0.803,0,-4.009,1,0.0423,0.532,0.0,0.03,0.849,86.625,162080,4,1,1rridE8TmAzg3Rci4BbZGx
3848,0.439,0.891,0,-4.764,1,0.057,0.0122,0.0,0.547,0.695,148.599,168000,4,7,7yCPwWs66K8Ba5lFuU2bcx
3849,0.783,0.586,9,-9.094,1,0.0257,0.445,0.000242,0.229,0.962,99.873,170907,4,0,6YPsVqkhl1JIvZFhqSO5Qy
3850,0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474,223853,4,9,48s0QHJgmiNsth3WEO6U4M
3851,0.408,0.271,0,-12.746,1,0.0371,0.838,0.0,0.172,0.251,63.346,197267,4,2,4Waq4F9A8L2R8KrQD87r0b
3852,0.642,0.383,0,-11.762,0,0.0292,0.487,2.99e-06,0.0979,0.34,113.1,204507,4,8,5cb5zy7M3thVbZxjSK5Cvh
3853,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41,214707,4,3,663Karu2rvKLdnY0eo1n3M
3854,0.567,0.821,6,-5.894,1,0.0371,0.418,0.0,0.108,0.895,150.106,132307,4,10,7LF0YY1gON8rBECsyEs0Wb
3855,0.799,0.404,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012,271267,4,8,4hWUOIDHda9XOb1zDchftP
3856,0.563,0.537,0,-9.491,1,0.022,0.503,0.0,0.187,0.445,89.96,244893,4,9,74Rd4iT0MwRNq7jV1gN4og
3857,0.693,0.765,2,-6.615,1,0.0401,0.455,0.0,0.151,0.746,133.381,166733,4,1,1Jb3G7XkSuPR60ZeUaub6N
3858,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,291400,4,8,4lRrk574qIHpoEEKC1zuam
3859,0.678,0.733,11,-7.45,1,0.0342,0.563,0.0,0.0599,0.762,114.759,244333,4,3,3zVjX2rAPykGZrwQx2BCex
3860,0.4,0.73,7,-9.633,1,0.054,0.000968,0.0179,0.0612,0.442,134.602,293453,4,9,3gOsZGaMej7EMVy6VBjxHM
3861,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179947,4,7,5619Ojc6t9evEEs3B7Drhe
3862,0.359,0.591,5,-8.668,1,0.0561,0.637,0.0,0.281,0.91,183.318,132667,4,10,1cPxnXUCio2zV6yE4pWZ25
3863,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373,4,8,57460SJgSpCXaRJ9YIYHxy
3864,0.602,0.545,4,-9.972,0,0.0311,0.479,0.000214,0.0975,0.235,89.786,281067,4,8,0Fb8sdyNluLawg08N1zs48
3865,0.382,0.18,1,-12.606,1,0.028,0.12,0.0161,0.17,0.3,76.226,151933,4,2,0JmKH7HTEvOvEqKkoEEaLo
3866,0.385,0.443,7,-9.627,0,0.0295,0.0632,0.0,0.0898,0.275,151.278,294533,4,9,65B1tEOv5W294uCKbmEcFV
3867,0.466,0.879,0,-6.944,0,0.159,0.688,0.000184,0.221,0.324,98.888,155227,4,8,7azOozeUjGM5QCWfy2ZvaY
3868,0.449,0.961,4,-4.305,1,0.0701,0.00854,0.00276,0.343,0.602,93.956,321827,4,3,1l6DV8qhmCdgOKLSAFzPOe
3869,0.717,0.696,9,-11.94,1,0.0373,0.0115,6.11e-05,0.0494,0.904,146.658,358333,4,3,6mdNRnbiVerwM8kGCS1KwD
3870,0.602,0.774,0,-13.083,1,0.0338,0.0312,5.68e-05,0.0497,0.971,135.125,252427,4,1,1VKXBgsRK7lWDSVbfANlf3
3871,0.644,0.467,9,-15.255,1,0.0392,0.59,0.0032,0.108,0.966,116.639,120827,4,0,5S1n1KAbzIxy9aNDke9xwq
3872,0.756,0.756,4,-10.821,1,0.0433,0.489,0.000175,0.167,0.966,156.484,121067,4,0,44XGMLszaOWD7k4LsJMcWa
3873,0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701,149160,4,10,7odHgoLFi3GQ90E9PeraI3
3874,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,289000,4,4,7dltD9eEX7X1zk8JJ9BS0e
3875,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673,337640,4,4,5qrzhg9Fmu8Amg2uMhHfe5
3876,0.642,0.726,5,-7.913,1,0.0322,0.0878,0.0122,0.109,0.863,124.705,217600,4,3,3uPPyObpdTyW8cfYghT8LA
3877,0.816,0.921,7,-6.243,1,0.14,0.218,0.0,0.33,0.754,112.483,158560,4,3,5Xn3VOkgwwVs8Qpx3ueygz
3878,0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,174293,4,0,3UCmuRdeTriWgOZMEJsfqZ
3879,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,223533,4,0,12wB4syL3O9w54bpe1tmZX
3880,0.412,0.473,4,-10.964,1,0.037,0.383,8.41e-05,0.541,0.676,124.411,164907,4,7,7CAhxeaTYXn1qWNRkZl9ad
3881,0.806,0.499,2,-9.524,1,0.0642,0.0451,0.000729,0.038,0.505,140.337,242667,4,1,4DIRsQfLk2mfcrIOQNgAlm
3882,0.393,0.495,0,-14.033,0,0.0428,0.137,0.000269,0.134,0.624,202.297,284720,4,10,2jto2mk883akXynLqkdung
3883,0.671,0.541,9,-10.905,1,0.0442,0.466,2.38e-06,0.0616,0.732,128.583,160387,4,0,4wg2fVMukZI9BFnL64NpGj
3884,0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147,207587,4,4,0tYPj0NYa7vjlJaqlRSnJb
3885,0.348,0.444,9,-10.001,1,0.0288,0.0201,1.23e-05,0.0639,0.241,138.194,286040,4,9,56y9EmjGAAejQ6QX9blIGI
3886,0.484,0.789,11,-5.942,1,0.0731,0.752,0.0,0.118,0.778,148.649,185000,4,10,6HXiCCertmHIfuVHDdZ8QG
3887,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840,4,9,2kkvB3RNRzwjFdGhaUA0tz
3888,0.531,0.71,10,-1.608,0,0.361,0.246,0.0,0.309,0.74,186.292,237200,4,4,0eekSctODhz1mYa5zatZ7f
3889,0.618,0.807,10,-8.18,1,0.0911,0.2,1.1e-05,0.39,0.772,102.208,330360,4,3,2SMrfht8OcpV3IsrYYGaKL
3890,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760,4,9,6OSyCAmXT4Gkd3OQ2aPOaF
3891,0.711,0.647,6,-5.225,0,0.0353,0.17,0.0,0.234,0.504,132.752,253653,4,5,5tE2kEW1Jom3Qc93UPBT79
3892,0.93,0.547,9,-8.289,1,0.22,0.0109,0.000881,0.0559,0.955,130.792,341293,4,4,21IypW8aMJ2iUhzrXe3hKO
3893,0.726,0.739,7,-7.115,0,0.033,0.0725,1.48e-05,0.292,0.539,118.836,231560,4,5,5GIyNhDmHO5oUI2CWyKQ2e
3894,0.767,0.551,0,-7.328,1,0.0616,0.00364,0.0,0.0451,0.796,100.904,275707,4,1,7MQywXGHEev7JmwwIzMcao
3895,0.689,0.584,11,-13.957,0,0.0314,0.0319,0.00275,0.327,0.837,127.132,196440,4,8,3kovBaZ1LGLH1PL31qG7cL
3896,0.318,0.288,5,-11.533,1,0.0306,0.484,0.0,0.132,0.311,149.849,202267,3,11,1yJ6EO6T7uLWHkCFdSEAoY
3897,0.262,0.818,2,-5.538,1,0.152,0.0218,0.916,0.276,0.395,183.629,402867,4,6,2uzyiRdvfNI5WxUiItv1y9
3898,0.332,0.371,4,-9.884,1,0.0396,0.729,0.00021,0.176,0.375,173.273,249093,3,11,73etijhz7pV4Wx7GTANLpq
3899,0.808,0.662,4,-8.632,1,0.0294,0.35,1.09e-06,0.0838,0.807,118.238,139227,4,0,4vHHaoMKD9pi4WIfLcJfaq
3900,0.609,0.527,2,-10.39,0,0.0392,0.0287,0.0,0.106,0.69,109.167,169187,4,8,4cOObTzrGKtmgGQ1EBB4a6
3901,0.678,0.188,2,-19.319,1,0.0339,0.282,0.0126,0.0726,0.629,106.68,160667,4,2,3k5g8Ovwx2OXjCEQu7rhbQ
3902,0.653,0.738,4,-10.057,1,0.0285,0.397,0.0,0.0931,0.932,109.322,192960,4,0,22UhQSbYimuCnvI0Y07gFX
3903,0.505,0.843,0,-3.952,1,0.0372,0.142,7.34e-05,0.148,0.809,114.076,179627,4,1,0tOkXHcYsR2Y07XiGl0Yme
3904,0.596,0.466,10,-7.267,1,0.0294,0.159,0.0,0.125,0.759,105.197,184000,4,3,5Iyi2RlIRffIbFXwv75H6q
3905,0.288,0.392,0,-6.067,1,0.0293,0.951,0.000891,0.209,0.37,92.047,184627,4,2,5QZyGPDlIyk75zl8sOOXbh
3906,0.706,0.661,4,-7.693,1,0.0694,0.00841,5.66e-06,0.0377,0.896,121.031,406267,4,1,1wM8UDrtBxRZCv5gszeDHr
3907,0.627,0.554,1,-7.197,1,0.0229,0.193,0.0,0.146,0.684,89.943,268667,4,1,3JTDWEeBbDifd5ylAMyaly
3908,0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,197493,4,10,4do0Z0rHdFUV3RSMxMQsdq
3909,0.588,0.44,11,-9.532,1,0.0272,0.672,2.44e-06,0.0895,0.56,102.183,182560,4,0,3b930XMJSGl2qFh8t0HLeC
3910,0.228,0.358,5,-7.161,1,0.0306,0.582,2.84e-06,0.129,0.324,179.652,141840,3,11,1x0jeewRxIfiPOZeG4mU5i
3911,0.665,0.534,6,-7.585,0,0.0506,0.587,0.0,0.31,0.706,134.117,153693,3,11,5YzzqZxDintLqLyBVXSuUM
3912,0.445,0.403,0,-9.298,1,0.0344,0.45,0.0,0.0847,0.359,99.825,215733,3,11,5Zls7JCdsN1u8iHIXPOTDG
3913,0.555,0.456,4,-10.366,1,0.0299,0.252,0.0018,0.274,0.877,162.614,152293,4,10,4hfOj6QRc3kTtq5l2WmsRB
3914,0.293,0.0348,4,-23.92,1,0.0414,0.962,0.000212,0.105,0.101,130.959,218267,4,2,6NGsHLZYGVAkXTFr75WWnn
3915,0.736,0.823,8,-4.231,1,0.0675,0.00358,0.000914,0.33,0.442,124.954,226227,4,3,1pbHy9VBpSyZh56xuujZz0
3916,0.327,0.92,9,-5.223,1,0.0611,0.144,0.84,0.774,0.439,167.972,221493,4,6,7foiOmd1Je7Z0D3TaZCDro
3917,0.479,0.453,3,-12.806,1,0.0472,0.225,0.00038,0.143,0.756,81.18,188133,4,0,2RtmMC4btQbvQ9w5KxPZpy
3918,0.533,0.567,10,-13.743,1,0.0539,0.549,2.61e-06,0.177,0.658,120.157,191667,4,0,2sHahlW8ib7C7GkuV39tKR
3919,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,248907,4,9,77NNZQSqzLNqh2A9JhLRkg
3920,0.747,0.242,10,-8.971,1,0.039,0.689,0.0,0.133,0.662,129.736,174000,4,0,5CymSasio6uMS3uPBbrd3R
3921,0.798,0.646,0,-7.085,1,0.0348,0.202,0.0,0.0873,0.909,109.134,239427,4,1,3ylqPQZ027pgjaRuliOUlI
3922,0.54,0.418,5,-9.889,1,0.0269,0.641,0.0,0.38,0.507,99.946,147536,3,11,41QpewNnHr26FUXHqcXofw
3923,0.234,0.166,0,-15.951,1,0.0355,0.899,4.49e-05,0.233,0.36,185.194,166975,3,11,64OEadvi2rhN0Y13sK2gks
3924,0.692,0.88,10,-7.089,0,0.0812,0.152,0.0623,0.279,0.733,93.294,194440,4,5,28ODIjaThE6hBOUAAl7y3W
3925,0.431,0.522,11,-8.625,1,0.0295,0.436,1.91e-05,0.109,0.233,199.786,237693,4,10,19aYH2zhbnTNx4plfenrIk
3926,0.492,0.32,4,-12.52,1,0.0368,0.711,0.0,0.0891,0.432,113.17,149397,4,2,0EDDzuxDc8oBkXV4X372Az
3927,0.776,0.451,0,-11.224,1,0.0405,0.35,0.0,0.101,0.742,89.575,154000,4,0,4WVDaesMXyHKO8jyr9w6tE
